TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,INCOME,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,URBANCITY,NEW_CAR,H_RENTER,JOB_COLOR
0,0,47,0,65417,No,M,High School,22,Private,17880,11,Van,0,0,No,0,Rural,1,1,White
0,0,46,0,104466,No,M,Masters,19,Private,24840,10,Minivan,0,0,No,0,Urban,0,0,White
0,0,44,0,22288,Yes,F,Bachelors,14,Private,8130,7,SUV,0,0,No,2,Urban,0,0,Blue
0,0,31,1,47623,No,F,High School,27,Commercial,4600,6,Sports Car,35375,3,No,0,Urban,1,1,Blue
0,0,52,0,25835,Yes,F,High School,53,Private,11340,6,SUV,0,0,No,1,Rural,1,0,White
1,0,35,0,71379,No,M,Bachelors,34,Commercial,22010,10,Van,31039,2,Yes,3,Urban,0,1,Blue
1,0,49,0,37414,Yes,F,High School,32,Commercial,10260,3,SUV,7105,2,No,9,Urban,1,0,Blue
0,0,53,0,161395,Yes,M,PhD,40,Private,22940,4,Minivan,0,0,No,2,Urban,0,0,White
1,0,31,1,83316,No,F,High School,12,Commercial,37720,6,Panel Truck,0,0,No,5,Urban,1,0,White
0,0,50,0,21262,No,F,High School,22,Private,1930,1,Sports Car,0,0,No,3,Rural,0,0,Blue
0,0,51,0,81948,Yes,F,High School,5,Private,7850,6,Sports Car,2219,1,No,0,Urban,1,0,White
0,0,53,0,139307,Yes,M,Masters,5,Private,21910,6,Van,0,0,No,0,Urban,0,0,White
0,0,54,0,74398,No,F,Bachelors,49,Private,14340,3,Sports Car,0,0,No,1,Urban,1,0,White
0,0,47,0,108139,No,F,Bachelors,46,Private,17440,11,Minivan,3924,1,No,2,Urban,0,1,White
0,0,48,0,45916,No,M,<High School,27,Private,9160,4,Pickup,3424,1,No,5,Urban,1,0,Blue
0,0,38,0,0,Yes,F,PhD,48,Private,16810,1,Minivan,0,0,No,1,Urban,0,0,White
0,0,30,1,0,No,F,<High School,37,Private,4500,1,Sports Car,4749,3,No,7,Urban,0,1,Blue
0,0,45,0,191870,No,M,PhD,28,Private,5900,6,Pickup,0,0,No,1,Urban,0,0,White
1,0,37,0,30916,Yes,F,High School,36,Private,7550,6,SUV,0,0,Yes,0,Urban,1,0,White
0,1,43,1,154611,No,M,Masters,53,Private,31830,10,Minivan,0,0,Yes,0,Urban,0,1,White
0,0,43,0,43032,Yes,M,Bachelors,44,Commercial,12490,7,Minivan,0,0,No,0,Urban,1,1,Blue
1,0,51,0,26114,No,F,Masters,36,Private,9780,6,Minivan,1867,2,No,0,Urban,0,1,White
0,0,56,0,38389,No,F,Bachelors,21,Private,1500,6,SUV,0,0,No,0,Rural,0,0,White
0,0,28,1,98485,Yes,M,Bachelors,71,Commercial,22490,1,Van,0,0,No,2,Rural,0,0,Blue
1,0,42,1,35586,Yes,M,High School,29,Commercial,5060,10,Pickup,24208,1,Yes,5,Urban,1,0,White
1,0,27,1,14461,Yes,F,High School,30,Private,9990,1,SUV,0,0,Yes,2,Urban,1,0,White
0,0,43,0,48204,No,F,High School,37,Commercial,16650,1,Sports Car,0,0,No,0,Urban,1,1,Blue
0,0,47,0,45669,No,M,Masters,34,Commercial,9840,8,Pickup,0,0,Yes,0,Urban,0,0,White
0,0,33,1,68307,Yes,M,High School,33,Commercial,18870,13,Van,40521,2,Yes,5,Urban,1,0,Blue
0,0,48,0,37095,Yes,F,High School,43,Private,7090,6,Sports Car,28456,3,No,4,Urban,1,1,White
0,0,59,0,137935,No,M,PhD,26,Private,21190,10,Minivan,0,0,No,1,Urban,0,0,White
0,0,55,0,64603,Yes,F,High School,20,Private,13460,10,SUV,5916,3,No,2,Urban,0,0,White
1,0,44,1,77599,Yes,F,Masters,39,Private,15270,10,Minivan,0,0,No,0,Urban,0,0,White
0,1,39,1,159727,Yes,M,<High School,31,Private,21370,6,Minivan,7931,2,No,2,Urban,1,0,Blue
0,1,45,1,71033,Yes,F,Bachelors,36,Private,14330,17,Minivan,0,0,No,5,Urban,0,0,White
0,0,35,0,17562,No,M,High School,6,Private,14320,10,Minivan,0,0,No,0,Rural,1,1,White
1,1,60,1,102339,No,F,PhD,9,Commercial,27420,10,Van,0,0,No,8,Urban,0,1,White
1,0,46,0,26412,Yes,M,High School,43,Commercial,10060,1,Pickup,8636,3,No,5,Urban,0,0,White
0,0,57,0,47248,Yes,M,Bachelors,32,Commercial,27690,4,Panel Truck,4179,2,No,4,Urban,0,1,White
0,0,49,0,0,Yes,F,<High School,26,Private,13640,3,SUV,0,0,No,0,Rural,0,1,Blue
0,0,53,0,74061,Yes,M,Bachelors,70,Private,13430,9,Minivan,0,0,No,0,Urban,0,0,White
1,0,37,1,83419,Yes,F,High School,33,Commercial,9840,10,Sports Car,3771,3,No,3,Urban,1,0,Blue
0,0,47,0,129926,No,M,Masters,62,Private,15650,4,Minivan,6527,3,No,1,Urban,0,1,White
0,0,40,0,96462,No,M,Bachelors,20,Private,15150,4,Minivan,0,0,No,0,Urban,0,0,Blue
0,0,45,0,63457,Yes,M,Bachelors,33,Commercial,28770,1,Panel Truck,4845,2,No,5,Urban,0,0,White
0,0,58,0,65923,Yes,M,Bachelors,30,Commercial,29800,1,Panel Truck,3886,2,No,2,Urban,0,0,White
0,0,48,0,29295,Yes,M,High School,28,Private,9230,4,Pickup,0,0,No,6,Rural,1,0,White
0,0,46,0,60213,Yes,M,High School,29,Private,22630,1,Minivan,0,0,No,2,Urban,0,0,White
0,0,32,0,36763,Yes,M,<High School,12,Private,6550,7,Pickup,7475,1,No,4,Urban,0,0,Blue
0,0,54,0,93400,Yes,M,High School,26,Commercial,16240,6,Van,9866,1,No,0,Urban,1,0,Blue
0,0,48,0,54649,Yes,F,Bachelors,34,Private,11020,1,SUV,8727,1,No,5,Urban,0,0,Blue
0,0,39,0,103073,No,F,Bachelors,29,Private,28750,1,Pickup,0,0,No,0,Urban,1,0,White
1,0,42,1,80130,Yes,M,High School,6,Commercial,5700,4,Minivan,34020,1,Yes,9,Urban,1,0,Blue
0,0,53,0,10232,Yes,F,Masters,33,Private,24470,16,Minivan,5458,2,No,3,Urban,0,0,Blue
0,0,39,0,67011,No,F,<High School,39,Commercial,25740,1,Van,10535,1,No,4,Urban,1,1,Blue
0,0,44,0,0,No,F,High School,72,Private,20230,1,Minivan,0,0,No,0,Rural,0,0,Blue
0,0,56,1,99186,Yes,M,Bachelors,35,Commercial,16820,3,Van,0,0,No,1,Urban,0,0,White
0,0,49,0,165193,No,F,Masters,29,Commercial,27170,1,Pickup,0,0,Yes,0,Urban,0,1,White
0,0,43,1,10859,Yes,F,<High School,45,Commercial,19150,6,Van,0,0,No,3,Rural,0,0,Blue
1,0,46,0,98572,No,M,Bachelors,27,Commercial,17020,1,Van,4538,2,No,7,Urban,0,1,Blue
1,1,37,1,80183,No,F,Bachelors,22,Commercial,15500,4,Minivan,8385,1,No,7,Urban,0,1,Blue
0,0,33,1,27939,No,F,High School,18,Private,4290,10,Sports Car,0,0,No,0,Rural,0,1,White
1,0,22,0,0,No,M,<High School,22,Private,3700,3,Minivan,0,0,No,0,Urban,1,1,Blue
0,0,55,0,24785,Yes,F,Bachelors,63,Private,9480,1,Sports Car,3587,3,No,0,Urban,0,0,Blue
1,0,60,0,0,Yes,F,<High School,30,Private,7500,4,SUV,8739,1,No,4,Urban,1,0,Blue
0,1,36,1,20926,Yes,M,High School,23,Private,9000,6,Pickup,37689,1,Yes,7,Urban,1,0,White
0,0,60,0,89504,No,F,Masters,50,Private,10450,6,SUV,893,2,No,5,Urban,0,0,White
0,0,53,0,34455,No,M,PhD,62,Commercial,28170,11,Panel Truck,0,0,No,1,Urban,0,1,White
0,1,45,1,26681,No,F,Bachelors,10,Private,14560,1,SUV,0,0,No,3,Rural,0,0,White
0,1,43,1,57170,Yes,F,<High School,41,Private,26320,9,Minivan,25804,2,No,0,Urban,1,0,Blue
0,0,43,0,89955,Yes,F,PhD,43,Private,26740,1,Minivan,0,0,No,0,Urban,1,0,White
1,0,49,0,43676,No,F,High School,22,Commercial,10770,4,SUV,9230,1,No,3,Urban,0,1,Blue
1,0,36,1,27370,No,M,High School,25,Commercial,13670,4,Minivan,4318,1,No,3,Urban,0,1,Blue
0,0,50,0,63166,Yes,F,High School,26,Private,12990,4,SUV,0,0,No,0,Urban,1,0,White
1,0,64,0,45110,Yes,M,Bachelors,22,Commercial,14860,1,SUV,0,0,No,0,Urban,0,0,Blue
0,0,56,1,47562,Yes,F,High School,16,Commercial,21880,1,Pickup,9894,1,No,2,Urban,0,0,Blue
1,1,41,1,43488,No,F,<High School,48,Private,9950,11,SUV,0,0,No,4,Urban,1,1,Blue
0,0,42,0,14356,Yes,F,High School,25,Private,11310,4,SUV,0,0,No,4,Urban,0,0,Blue
0,0,60,0,0,Yes,F,Bachelors,45,Private,23800,3,Sports Car,6223,1,No,5,Urban,0,0,Blue
0,0,45,0,62991,Yes,F,Bachelors,30,Private,12300,6,SUV,3078,1,No,1,Urban,0,0,White
0,1,53,1,63593,No,F,Bachelors,39,Commercial,23410,13,Pickup,0,0,No,0,Rural,0,1,Blue
0,0,51,0,81987,No,M,High School,36,Private,14800,9,Minivan,0,0,No,0,Rural,0,0,Blue
0,0,53,0,50516,Yes,F,High School,5,Private,11850,1,SUV,0,0,No,0,Urban,1,0,White
0,0,55,0,74441,Yes,F,Masters,18,Private,16050,1,SUV,0,0,No,0,Urban,1,0,White
0,0,52,0,130393,Yes,M,Masters,34,Private,22360,1,Minivan,0,0,No,1,Urban,0,0,White
0,0,45,1,191579,Yes,M,PhD,8,Private,6200,1,Sports Car,0,0,Yes,3,Urban,0,0,White
0,0,41,0,99403,No,F,Bachelors,36,Private,16520,1,SUV,0,0,No,1,Rural,1,0,White
0,0,36,0,107845,Yes,F,Masters,27,Private,15880,4,SUV,0,0,No,0,Urban,0,0,White
1,0,32,1,6622,Yes,F,High School,22,Private,1500,6,Sports Car,0,0,No,0,Urban,0,1,Blue
0,0,65,1,29603,Yes,M,High School,26,Commercial,10960,9,SUV,5088,3,No,3,Urban,1,0,Blue
0,0,43,0,43900,Yes,M,High School,11,Private,19760,1,Van,6024,1,No,5,Urban,0,0,White
0,0,41,0,169599,No,M,Masters,31,Commercial,27680,4,Panel Truck,3196,3,No,6,Urban,0,1,White
0,0,35,0,76219,Yes,F,Bachelors,13,Private,9120,1,SUV,0,0,No,2,Rural,0,0,White
0,0,43,1,75423,No,M,PhD,28,Commercial,36290,13,Panel Truck,9568,3,No,2,Urban,0,1,White
0,0,41,1,139860,No,F,PhD,33,Commercial,33210,10,Van,6449,1,No,3,Urban,0,0,White
0,0,56,0,104468,Yes,M,Bachelors,49,Commercial,27950,1,Panel Truck,0,0,No,3,Urban,0,0,White
0,0,37,0,112814,Yes,M,Masters,52,Commercial,25630,4,Panel Truck,0,0,No,2,Urban,0,0,White
0,0,40,1,84157,Yes,M,Bachelors,49,Commercial,38320,4,Panel Truck,3442,1,No,2,Urban,1,0,White
0,1,45,1,23000,Yes,M,<High School,19,Private,10680,6,Pickup,0,0,No,0,Rural,0,0,White
0,0,57,0,171913,Yes,M,PhD,67,Commercial,37960,10,Panel Truck,36540,3,No,4,Urban,0,0,White
1,0,64,0,40188,Yes,M,Bachelors,65,Commercial,7900,1,SUV,10942,2,Yes,0,Urban,0,0,Blue
0,0,36,1,118551,Yes,F,Masters,28,Private,21450,11,Pickup,3502,4,No,0,Urban,0,0,White
1,0,50,0,27783,No,M,<High School,41,Commercial,6500,1,Pickup,8506,1,No,1,Urban,1,1,Blue
0,0,38,0,17724,Yes,M,High School,31,Private,12270,10,Minivan,0,0,No,0,Rural,0,0,White
0,0,28,1,20852,Yes,F,High School,5,Private,20960,1,Minivan,20581,1,Yes,3,Urban,1,0,Blue
0,0,57,0,60599,Yes,F,Masters,50,Private,16550,4,SUV,19751,2,Yes,0,Urban,0,0,White
0,0,58,0,102092,Yes,F,Masters,16,Private,17510,6,Minivan,0,0,No,4,Urban,0,0,White
0,0,49,0,147455,No,M,PhD,53,Commercial,23230,6,Panel Truck,0,0,No,0,Urban,0,0,White
1,1,41,1,96166,Yes,F,Masters,29,Private,15220,1,SUV,0,0,Yes,1,Urban,0,0,White
0,0,49,0,7077,Yes,F,High School,35,Private,9700,17,Sports Car,0,0,No,0,Urban,0,1,Blue
1,0,56,0,47847,Yes,F,Bachelors,49,Commercial,11880,1,Sports Car,0,0,No,4,Urban,0,0,Blue
1,0,45,1,102765,No,F,Masters,43,Private,19680,6,Minivan,0,0,No,0,Urban,0,1,White
1,0,31,1,38453,No,F,High School,9,Commercial,17360,6,Pickup,8153,1,No,8,Urban,1,0,Blue
0,0,46,0,196756,Yes,F,PhD,12,Commercial,25780,1,Pickup,1815,2,No,3,Urban,0,0,White
0,0,57,0,81022,Yes,F,High School,35,Private,31280,1,Pickup,0,0,Yes,1,Urban,0,0,White
1,0,53,0,40113,No,F,Masters,48,Commercial,41470,11,Panel Truck,1797,3,No,4,Urban,0,1,Blue
0,0,55,0,44967,Yes,M,High School,30,Private,6000,1,Minivan,0,0,No,0,Urban,0,0,White
0,1,39,1,30728,Yes,F,Bachelors,6,Private,27250,6,Minivan,1400,2,No,1,Rural,0,0,White
0,0,44,0,169602,No,F,PhD,37,Private,28650,10,Van,4069,1,No,7,Urban,0,1,White
0,0,48,0,100709,No,F,PhD,12,Private,16370,1,SUV,0,0,Yes,1,Urban,1,1,White
0,0,27,1,38951,Yes,F,High School,18,Private,9780,6,Sports Car,0,0,No,2,Urban,0,0,White
1,0,48,0,66817,Yes,M,High School,31,Private,14690,1,Minivan,0,0,No,0,Urban,0,0,White
1,0,42,0,50009,No,M,Masters,64,Commercial,17000,1,Van,0,0,No,3,Urban,0,1,White
0,0,55,0,37537,Yes,F,Bachelors,30,Commercial,10750,6,SUV,2595,2,No,1,Urban,0,0,Blue
0,0,30,1,5543,No,F,High School,5,Private,13180,3,SUV,0,0,No,0,Urban,0,1,Blue
1,0,52,0,37388,No,M,<High School,26,Commercial,7310,4,Pickup,19685,3,Yes,4,Urban,1,1,Blue
0,1,41,1,62840,Yes,F,PhD,52,Commercial,35960,13,Van,0,0,No,3,Urban,0,0,White
0,0,42,1,122085,Yes,F,Masters,33,Private,18450,6,SUV,0,0,No,0,Urban,0,0,White
0,0,32,1,25749,Yes,F,High School,33,Private,4700,7,Sports Car,8864,1,No,2,Urban,1,0,White
0,0,27,1,53458,Yes,M,Bachelors,26,Private,21600,10,Van,47389,2,No,6,Urban,0,0,White
1,0,45,0,61696,Yes,M,Bachelors,43,Private,18090,4,Van,0,0,Yes,1,Urban,0,0,White
1,0,38,0,70851,Yes,M,High School,48,Private,20330,6,Van,0,0,No,0,Urban,1,0,White
0,0,34,1,54853,Yes,F,Bachelors,44,Private,18480,4,SUV,31830,2,Yes,2,Urban,1,1,Blue
0,0,46,0,95662,Yes,M,PhD,21,Commercial,25490,1,Panel Truck,4796,3,No,5,Urban,0,0,White
0,1,39,1,55220,Yes,F,Bachelors,66,Private,10920,1,SUV,0,0,No,2,Rural,0,0,White
0,1,39,1,75946,Yes,M,Bachelors,19,Commercial,20090,1,Van,4017,2,No,6,Urban,0,0,Blue
0,0,36,1,0,Yes,F,Masters,32,Private,5100,4,Sports Car,0,0,No,3,Urban,0,0,Blue
0,0,51,0,59486,Yes,F,High School,13,Commercial,15990,6,SUV,20084,2,Yes,4,Urban,0,1,Blue
0,0,41,0,105510,No,M,PhD,40,Private,16500,13,Minivan,0,0,No,0,Urban,0,1,White
1,0,27,1,22252,No,F,<High School,33,Private,14070,1,SUV,0,0,No,1,Urban,0,1,Blue
0,1,36,1,26981,Yes,F,High School,7,Private,14410,4,Pickup,0,0,No,0,Urban,0,0,White
1,0,48,0,118277,No,M,Masters,36,Commercial,17680,15,Van,7274,3,No,1,Urban,0,1,White
0,1,40,1,93310,Yes,F,Bachelors,48,Commercial,10830,1,Pickup,45879,2,No,4,Urban,0,0,Blue
1,0,40,0,30631,No,M,<High School,50,Commercial,11510,4,Pickup,981,3,No,5,Urban,1,1,Blue
0,0,36,0,127079,Yes,M,Masters,30,Commercial,33200,4,Panel Truck,952,3,No,3,Urban,0,0,White
1,0,51,0,93709,No,M,Masters,22,Commercial,20770,6,Van,0,0,No,0,Urban,0,1,White
0,0,33,1,74409,Yes,F,Masters,31,Private,12240,4,Minivan,0,0,No,0,Urban,0,0,White
0,0,56,0,63141,Yes,M,Bachelors,51,Private,1500,7,Minivan,725,4,No,0,Urban,0,1,White
0,0,39,0,96542,No,M,Bachelors,6,Commercial,11150,10,Minivan,0,0,No,0,Urban,0,1,Blue
0,0,54,0,76049,Yes,F,High School,43,Commercial,11190,13,SUV,0,0,No,0,Urban,0,0,Blue
0,0,35,1,78163,Yes,F,Bachelors,9,Commercial,19020,4,Pickup,0,0,No,0,Rural,0,0,Blue
0,0,57,0,128956,No,M,Masters,22,Private,20100,9,Van,0,0,No,1,Urban,0,1,White
0,1,43,1,12259,No,M,Bachelors,29,Commercial,4250,7,Minivan,0,0,No,0,Rural,0,1,Blue
0,0,41,0,4130,Yes,F,Bachelors,51,Private,1500,4,Sports Car,0,0,No,0,Rural,0,0,Blue
0,0,57,0,98323,Yes,F,Bachelors,21,Private,20920,1,Minivan,0,0,No,0,Urban,0,0,White
0,0,47,0,88285,Yes,M,Bachelors,55,Private,15030,1,Minivan,1493,1,No,5,Urban,0,0,White
0,0,39,0,85600,No,F,Masters,19,Private,19760,13,Minivan,4948,3,No,6,Urban,0,1,White
0,0,47,0,0,Yes,F,High School,27,Commercial,17840,6,Pickup,0,0,No,1,Rural,1,0,Blue
1,0,57,0,28617,Yes,F,High School,40,Private,17850,6,SUV,8579,2,No,5,Urban,0,0,White
0,0,45,0,0,No,F,Bachelors,9,Private,6000,13,SUV,698,2,No,3,Urban,0,1,Blue
1,0,38,1,48793,No,M,High School,34,Private,4900,4,Pickup,0,0,No,0,Rural,0,1,Blue
0,0,35,1,45684,No,M,<High School,30,Commercial,24110,9,Panel Truck,0,0,No,0,Rural,0,0,Blue
0,0,48,0,131063,Yes,M,Bachelors,36,Private,19410,5,Van,0,0,No,0,Urban,0,0,White
1,0,25,1,26906,No,F,High School,10,Private,4000,1,Sports Car,23451,2,Yes,8,Urban,0,1,White
0,0,53,0,36755,No,F,Masters,49,Private,10480,16,SUV,44990,1,No,1,Urban,0,1,White
0,0,35,0,0,No,F,Bachelors,8,Commercial,6330,4,SUV,6191,3,No,8,Urban,0,1,Blue
0,0,36,1,33294,No,F,<High School,26,Private,10070,1,Sports Car,0,0,No,0,Rural,1,1,White
0,1,39,1,61612,Yes,F,High School,32,Commercial,24780,4,Pickup,0,0,No,0,Rural,1,0,Blue
0,0,49,0,24289,Yes,F,<High School,36,Private,8830,3,SUV,0,0,No,0,Rural,0,0,Blue
0,0,44,0,220722,No,M,PhD,49,Private,13890,6,Minivan,0,0,No,0,Rural,0,0,White
0,0,50,0,83168,Yes,F,Masters,29,Private,16490,1,Minivan,2740,1,No,1,Urban,0,0,White
0,0,57,0,297435,Yes,M,PhD,40,Commercial,34050,1,Panel Truck,6581,2,No,5,Urban,0,0,White
1,0,50,0,72306,Yes,M,Masters,57,Private,14500,1,Minivan,9583,1,No,0,Urban,0,0,White
0,0,57,0,78467,No,F,PhD,45,Commercial,42690,6,Panel Truck,3891,4,No,7,Urban,0,1,White
0,0,49,0,154853,No,F,PhD,40,Private,24670,1,Pickup,0,0,No,0,Urban,0,1,White
0,0,48,0,78931,Yes,M,Masters,5,Private,15550,4,Minivan,0,0,No,0,Rural,0,0,White
1,1,41,1,64957,Yes,M,Masters,47,Commercial,12100,5,Pickup,6936,2,No,8,Urban,0,0,White
1,0,52,0,0,No,F,PhD,41,Private,6400,1,Sports Car,6966,4,No,5,Urban,0,1,Blue
1,1,36,1,90886,No,F,Masters,46,Private,30790,1,Pickup,11692,1,No,1,Urban,0,1,White
1,0,46,0,71869,No,M,Masters,20,Commercial,11180,17,Pickup,4839,3,No,7,Urban,0,0,White
0,0,39,0,101105,No,M,PhD,42,Private,28800,6,Minivan,0,0,No,0,Urban,0,1,White
0,0,28,1,72526,Yes,F,Bachelors,34,Commercial,14870,1,SUV,0,0,No,1,Rural,0,0,Blue
0,0,47,0,212572,Yes,M,Masters,18,Commercial,30670,6,Panel Truck,0,0,Yes,0,Urban,0,0,White
0,0,53,0,27337,No,F,PhD,26,Private,11970,8,SUV,0,0,No,3,Rural,0,1,Blue
0,0,51,0,192037,Yes,M,PhD,32,Commercial,22170,10,Van,0,0,No,0,Urban,0,0,White
1,0,43,1,58158,Yes,M,High School,24,Commercial,16400,6,Minivan,0,0,No,0,Urban,1,0,Blue
0,0,49,0,37781,Yes,M,High School,41,Private,11370,7,Pickup,0,0,No,0,Urban,0,0,White
0,0,51,0,74713,No,F,High School,5,Private,6600,11,Sports Car,0,0,No,0,Rural,0,1,White
1,0,67,1,56337,Yes,F,High School,66,Private,12690,1,SUV,21525,2,Yes,3,Urban,1,0,White
1,0,34,1,0,No,F,High School,22,Private,10510,4,SUV,4422,3,No,9,Urban,1,1,Blue
0,0,54,0,38768,Yes,M,Bachelors,28,Private,1500,1,Minivan,6521,2,No,4,Urban,0,0,White
0,0,37,1,7575,Yes,F,<High School,59,Private,6580,3,Minivan,0,0,No,0,Rural,0,1,Blue
0,0,42,0,86596,Yes,M,Masters,32,Private,7570,9,Pickup,0,0,No,0,Urban,0,0,White
0,0,33,1,19824,Yes,F,High School,53,Private,4990,6,SUV,0,0,No,0,Urban,0,0,White
0,0,50,0,79989,Yes,F,Bachelors,29,Private,25380,13,SUV,0,0,No,0,Urban,1,0,White
0,0,43,0,39848,No,F,Masters,45,Private,5800,9,SUV,3010,5,No,0,Urban,0,0,White
0,0,46,0,21525,Yes,F,Bachelors,25,Private,7920,1,SUV,0,0,No,0,Urban,0,0,Blue
0,0,53,0,32196,Yes,M,<High School,11,Private,11310,3,Pickup,0,0,No,2,Urban,1,0,Blue
0,0,49,0,15492,Yes,F,<High School,39,Private,18950,7,Pickup,0,0,No,2,Urban,0,0,White
0,0,34,1,91963,No,F,Bachelors,40,Commercial,25410,1,Minivan,3535,2,No,4,Urban,0,1,Blue
0,1,44,1,74943,Yes,F,Masters,21,Private,10320,13,SUV,0,0,No,0,Rural,0,0,White
0,0,51,0,28496,No,F,Masters,26,Private,17930,8,Minivan,0,0,No,0,Urban,0,0,White
1,0,41,0,56096,No,F,Bachelors,49,Commercial,13070,6,Sports Car,2932,3,No,7,Urban,0,1,Blue
0,0,59,0,52356,No,M,<High School,84,Private,6740,6,Minivan,4535,1,No,5,Rural,0,1,White
0,0,46,0,83861,No,M,Bachelors,28,Private,12600,6,Minivan,0,0,No,2,Urban,0,0,White
0,0,47,0,131985,Yes,F,Masters,21,Private,19400,1,Sports Car,0,0,No,1,Urban,0,0,White
1,0,44,0,0,No,F,Masters,27,Private,5900,4,SUV,0,0,No,2,Urban,0,1,Blue
0,0,49,0,276054,No,M,Masters,61,Commercial,34070,7,Panel Truck,4603,2,No,0,Urban,0,1,White
1,0,37,0,44512,No,M,High School,21,Commercial,8360,1,Pickup,17775,2,Yes,0,Urban,0,1,Blue
1,0,34,1,42025,Yes,M,High School,38,Commercial,4900,1,Pickup,0,0,No,0,Urban,0,0,Blue
0,0,47,0,179696,Yes,M,Masters,37,Commercial,32300,18,Panel Truck,0,0,No,0,Urban,0,0,White
0,1,49,1,70588,No,F,Masters,19,Private,13460,11,Minivan,7079,3,No,2,Urban,0,1,White
0,0,34,1,24554,No,F,<High School,5,Private,8770,3,SUV,3691,3,No,0,Urban,1,0,White
0,0,43,1,50308,Yes,M,Bachelors,21,Private,13380,11,Minivan,0,0,No,0,Urban,0,0,White
0,0,58,0,182598,Yes,F,PhD,24,Private,25560,7,Minivan,0,0,No,0,Urban,0,0,White
0,0,50,0,727,No,F,High School,62,Commercial,18920,4,Minivan,0,0,No,4,Rural,0,1,Blue
0,0,39,1,49423,No,F,High School,53,Private,10340,1,Minivan,0,0,No,0,Urban,0,1,White
0,0,40,1,75128,Yes,M,Bachelors,50,Private,6980,6,Pickup,0,0,No,1,Urban,0,0,White
1,1,37,1,46716,No,F,High School,62,Commercial,16790,1,Minivan,17919,2,Yes,7,Urban,0,1,Blue
0,0,52,0,107636,Yes,F,Masters,68,Private,16820,1,SUV,0,0,No,0,Rural,0,0,White
1,0,46,0,24139,No,M,<High School,41,Commercial,8510,4,Pickup,0,0,No,4,Urban,1,1,White
0,0,34,1,4362,No,F,High School,43,Commercial,6510,4,SUV,7693,2,No,2,Urban,1,1,Blue
0,0,51,0,109916,Yes,M,Bachelors,31,Private,6600,6,Pickup,0,0,No,0,Urban,0,0,White
0,0,53,0,129978,Yes,F,Masters,63,Private,25350,1,Minivan,25777,4,Yes,1,Urban,0,0,White
0,0,47,0,58273,Yes,F,Masters,33,Private,12030,6,SUV,0,0,No,1,Rural,0,0,White
0,0,53,0,29429,Yes,M,<High School,33,Private,12770,4,Minivan,0,0,No,3,Rural,0,0,White
0,0,42,0,45301,Yes,F,Masters,42,Private,22010,1,Minivan,0,0,No,3,Rural,0,0,Blue
0,1,36,1,32646,Yes,F,High School,18,Private,11460,4,SUV,0,0,Yes,0,Urban,0,0,Blue
1,0,39,0,36141,No,M,High School,27,Commercial,15820,1,Minivan,0,0,No,0,Urban,1,1,Blue
0,0,50,0,0,Yes,M,PhD,23,Private,10350,6,Minivan,8023,2,No,4,Urban,0,0,White
1,0,47,0,40363,No,M,High School,36,Commercial,11120,1,Pickup,30981,2,Yes,2,Urban,1,1,Blue
0,0,44,0,115636,Yes,M,Bachelors,5,Commercial,27630,4,Panel Truck,0,0,No,0,Urban,0,0,White
1,0,38,0,61749,Yes,M,Bachelors,21,Private,16800,6,Minivan,1191,3,No,2,Urban,0,0,White
1,0,48,0,45819,Yes,M,High School,27,Private,6080,6,Pickup,25622,1,Yes,4,Urban,0,0,White
1,1,36,1,33274,No,F,High School,46,Commercial,16780,6,Minivan,3997,3,Yes,7,Urban,1,1,Blue
0,0,38,0,90459,Yes,M,Masters,23,Private,27970,1,Minivan,0,0,No,0,Urban,0,0,White
1,0,58,0,27917,Yes,M,High School,52,Private,20410,1,Minivan,0,0,Yes,3,Urban,0,0,White
0,0,61,0,43251,Yes,M,Masters,19,Private,13660,1,SUV,0,0,No,0,Urban,0,0,White
0,0,42,0,149897,No,F,PhD,34,Private,13910,6,Sports Car,0,0,No,1,Urban,0,1,White
1,0,39,1,0,No,F,Bachelors,15,Private,19470,10,SUV,0,0,No,2,Rural,0,1,Blue
0,0,46,0,52703,Yes,M,High School,6,Private,11370,10,Pickup,0,0,No,0,Urban,0,0,White
0,0,29,0,0,Yes,M,<High School,55,Private,12710,3,Minivan,24718,2,No,0,Urban,0,0,Blue
0,0,43,1,54593,Yes,F,Bachelors,14,Private,11260,1,Sports Car,1449,2,No,4,Urban,0,0,White
0,0,42,0,50484,No,F,Masters,24,Private,23760,1,Sports Car,0,0,No,3,Urban,0,0,White
0,0,49,0,65786,No,F,Bachelors,49,Private,25290,6,Pickup,0,0,No,1,Urban,1,1,Blue
0,0,52,0,36700,Yes,F,Masters,12,Private,17610,1,Minivan,0,0,No,3,Urban,0,0,White
0,0,55,0,50601,No,F,<High School,54,Private,18480,1,Sports Car,36661,2,Yes,5,Urban,0,1,Blue
0,0,44,0,71901,Yes,M,Bachelors,60,Private,5900,1,Pickup,0,0,No,2,Urban,0,1,White
0,1,63,1,42928,Yes,M,Masters,31,Private,22480,6,Minivan,32671,2,No,6,Urban,0,0,White
0,1,45,1,170924,Yes,M,PhD,29,Commercial,24520,13,Panel Truck,0,0,No,0,Urban,0,0,White
